1   416.9851822097328   0.0   0.0   0.0
2   21.773037387883683   94.90619434152543   0.0   0.0
3   32.0805862422935   93.14425707220474   0.0   0.0
4   42.62357522881141   0.0   0.0   0.0
5   54.460340038475124   96.56799205742816   -0.003971558225000393   12.51972647077315
6   69.19512632153862   124.85335666102353   -0.007436731770494198   1.2222953760243627E-7
7   79.74026604988694   116.416201850376   -0.005174850354020322   1.1289411627757318E-7
8   90.29320897868988   113.92870097901215   -0.004390285493284907   1.0269394623563244E-5
9   100.8505813945148   111.58666050376618   -0.0037874253451768425   5.262370361691637E-6
10   111.41166204035359   108.87652675820136   -0.0032765889327945885   8.422329100810089E-6
11   121.97557879235498   108.61220546633996   -0.0031566802093596635   2.0459393146321503E-5
12   132.54165351699737   108.006923052878   -0.0029899558587551667   3.0766844738572274E-6
13   143.1094082318256   106.50402094685356   -0.0028181338460466776   3.33650595152335E-5
14   153.6784963619197   106.63163351906037   -0.0027471136604448887   0.032812884659960684
15   167.59705328069012   108.24218446820379   -0.003025508956563172   1.3799159703786756E-6
16   176.031399485828   109.49832451118198   -0.003357197173116333   2.610756055787533E-9
17   181.31657654062855   107.32782540759025   -0.0031311047886495302   7.527808265628266E-7
18   186.60195451796974   106.25871271612519   -0.0029710367705870766   1.0076948386839035E-6
19   191.88751681513247   106.24208854879839   -0.0029432051713458307   9.296245107037748E-7
20   197.17324860910378   106.45712402835204   -0.0029869695696618237   1.2195018328498008E-7
21   202.45913662439546   104.8200689863817   -0.002827180327121148   1.6156751603269015E-6
22   207.74516893627688   104.52592490449133   -0.0027660438858108094   5.263123270538017E-10
23   213.0313348032802   105.42289434613075   -0.002814035276069049   6.234013305572716E-10
24   218.31762452401938   105.3248428297072   -0.0028029066059431784   3.887351662790195E-6
25   223.604029314305   104.38359381597581   -0.002728457718133903   8.214702917896943E-6
26   229.44407398451315   104.30141228886933   -0.0027087814405222232   4.629939709399622E-6
27   236.85541472434753   105.38537197912812   -0.0028379957401467593   1.671650040613315E-7
28   242.1412047428396   105.0320873765648   -0.0027956280868073335   3.3755997996820497E-9
29   247.42712010291697   104.8119911449032   -0.002784724791976778   6.36168895340461E-10
30   252.71315293939742   104.92639084199105   -0.0027611914882346156   9.577975301766628E-7
31   257.9992960315157   105.2324192699906   -0.0027871448638103757   1.73401848435617E-8
32   263.2855427382646   105.35304405515278   -0.0027806233796292545   3.7511105333010164E-10
33   268.5718869413659   104.20786616948641   -0.0027263413839371253   7.609468610780823E-11
34   273.85832299484264   104.61411624031567   -0.0027338192098183   1.073123301331691E-6
35   279.1448456803163   104.81894046288762   -0.0027390900679176156   7.456012696138714E-7
36   285.0161629800593   104.52331265753388   -0.0027204670807190467   6.782020944839928E-7
37   290.02448647482447   102.11334363122393   -0.002866106136718116   3.1209784857477496
38   297.6811378070118   105.28816502350995   -0.0027883888315907157   1.0187850563170286E-9
39   302.9672648698946   104.98089969959568   -0.0027661981391258195   8.753196611976932E-7
40   308.25348098188783   104.76743591675044   -0.0027499081290391914   2.983075952922576E-6
41   313.53978163894254   104.79560516661692   -0.002753363271561504   6.913410732778402E-7
42   318.8261626356578   105.54464258173468   -0.0027791673902850533   2.238708507462661E-6
43   324.11262004093646   104.93553514592848   -0.002739129821039299   1.1471956717912235E-7
44   329.3991501759839   104.54928221206549   -0.002727841046565871   2.4420687694259868E-8
45   334.68574959439   104.22746758434067   -0.0027078828335982408   1.2737086718672685E-5
46   340.58835210145406   101.70137516396865   -0.002865171925658494   3.19094296330793
47   347.9352383677585   105.27072715780513   -0.0027792354663089824   5.096265742743356E-7
48   353.22143160518516   105.34653278367398   -0.0027752341563260785   8.336145662646288E-7
49   358.50769945768604   104.97224193325701   -0.002757197371247244   6.48793663238223E-7
50   363.7940386725805   104.4613673719111   -0.002738306947086322   3.298485951042096E-6
51   369.0804461834979   103.99302104385117   -0.002761466655135436   0.5222496796094767
52   374.3669190972291   99.13099285256361   -0.0031324746166170314   7.155357491102022
53   379.65345468167556   101.69491302711941   -0.0029272668640922817   3.629200075748651
54   384.9400503547913   99.45824197087556   -0.003043380856942335   5.978784568422624
55   390.2267036744228   102.6191546871688   -0.002761426764267938   1.1306627889085097
56   396.1605992126625   100.95521729148705   -0.0029066065630622973   3.530963714582036
57   403.4756326669382   100.72055325786846   -0.0031639875341946677   6.330587338368332
58   408.76193909381027   103.3857024745872   -0.002773290978728582   0.38288055706078294
59   414.0483072366269   103.28887855037902   -0.0028825362110760366   1.8880522228201468
60   416.73291681294194   98.57501803768774   -0.0033658773407516662   9.12448226844893
61   416.9851822097328   100.29479923217724   -0.0031045193003196303   5.578170637671764
62   416.9851822097328   0.0   0.0   0.0
